Reactant_1_Name;Reactant_2_Name;Ligand_Short_Hand;Reagent_1_Short_Hand;Solvent_1_Short_Hand;Product_Yield_PCT_Area_UV;Product_Yield_Mass_Ion_Count
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;KOH;THF;37.31;1650805.88
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;KOH;THF;90.75;25953378
6-triflatequinoline;2b. Boronic Ester;AmPhos;KOH;THF;23.77;1144794.63
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;KOH;THF;75.02;22811378
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;KOH;THF;33.92;1961079.88
6-triflatequinoline;2b. Boronic Ester;CataCXium A;KOH;THF;23.22;4056976
6-triflatequinoline;2b. Boronic Ester;SPhos;KOH;THF;82.31;4309489
6-triflatequinoline;2b. Boronic Ester;dtbpf;KOH;THF;64.35;15293629
6-triflatequinoline;2b. Boronic Ester;XPhos;KOH;THF;84.34;4910547.5
6-triflatequinoline;2b. Boronic Ester;dppf;KOH;THF;9.25;4803537
6-triflatequinoline;2b. Boronic Ester;Xantphos;KOH;THF;43.3;2621809.75
6-triflatequinoline;2b. Boronic Ester;None;KOH;THF;46.91;16430633
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;LiOtBu;THF;38.88;2019605.88
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;LiOtBu;THF;94.45;29667678
6-triflatequinoline;2b. Boronic Ester;AmPhos;LiOtBu;THF;20.51;1092574.38
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;LiOtBu;THF;79.1;23962614
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;LiOtBu;THF;30.29;1427431.5
6-triflatequinoline;2b. Boronic Ester;CataCXium A;LiOtBu;THF;18.55;3240164
6-triflatequinoline;2b. Boronic Ester;SPhos;LiOtBu;THF;94.27;5393727
6-triflatequinoline;2b. Boronic Ester;dtbpf;LiOtBu;THF;57.39;14823349
6-triflatequinoline;2b. Boronic Ester;XPhos;LiOtBu;THF;93.61;5451300.5
6-triflatequinoline;2b. Boronic Ester;dppf;LiOtBu;THF;33.53;6941392
6-triflatequinoline;2b. Boronic Ester;Xantphos;LiOtBu;THF;48.91;2938223.25
6-triflatequinoline;2b. Boronic Ester;None;LiOtBu;THF;46.59;16135383
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;Et3N;THF;37.8;2049699.75
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;Et3N;THF;96.02;30387574
6-triflatequinoline;2b. Boronic Ester;AmPhos;Et3N;THF;15.05;763297.81
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;Et3N;THF;73.27;21757338
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;Et3N;THF;35.32;2209178
6-triflatequinoline;2b. Boronic Ester;CataCXium A;Et3N;THF;28.86;6571882
6-triflatequinoline;2b. Boronic Ester;SPhos;Et3N;THF;95.06;5462145
6-triflatequinoline;2b. Boronic Ester;dtbpf;Et3N;THF;57.25;15298195
6-triflatequinoline;2b. Boronic Ester;XPhos;Et3N;THF;91.7;5855840.5
6-triflatequinoline;2b. Boronic Ester;dppf;Et3N;THF;8.74;5305631.5
6-triflatequinoline;2b. Boronic Ester;Xantphos;Et3N;THF;44.42;2768792.75
6-triflatequinoline;2b. Boronic Ester;None;Et3N;THF;43.27;15679422
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;None;THF;39.91;2225559.75
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;None;THF;96.15;29006816
6-triflatequinoline;2b. Boronic Ester;AmPhos;None;THF;25.97;1618921.75
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;None;THF;94.3;28578316
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;None;THF;25.48;1353014.63
6-triflatequinoline;2b. Boronic Ester;CataCXium A;None;THF;26.31;5646889
6-triflatequinoline;2b. Boronic Ester;SPhos;None;THF;82.24;4713323.5
6-triflatequinoline;2b. Boronic Ester;dtbpf;None;THF;60.2;14276764
6-triflatequinoline;2b. Boronic Ester;XPhos;None;THF;81.88;5038834.5
6-triflatequinoline;2b. Boronic Ester;dppf;None;THF;16.6;12705058
6-triflatequinoline;2b. Boronic Ester;Xantphos;None;THF;21.46;1529838.63
6-triflatequinoline;2b. Boronic Ester;None;None;THF;34.16;11818527
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;NaOH;DMF;52.87;2702419
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;NaOH;DMF;71.41;15721479
6-triflatequinoline;2b. Boronic Ester;AmPhos;NaOH;DMF;43.54;1982755
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;NaOH;DMF;54.68;13617631
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;NaOH;DMF;29.2;282315.38
6-triflatequinoline;2b. Boronic Ester;CataCXium A;NaOH;DMF;23.29;588691.88
6-triflatequinoline;2b. Boronic Ester;SPhos;NaOH;DMF;70.63;262298.69
6-triflatequinoline;2b. Boronic Ester;dtbpf;NaOH;DMF;40.86;1389124.38
6-triflatequinoline;2b. Boronic Ester;XPhos;NaOH;DMF;68.92;1903996.13
6-triflatequinoline;2b. Boronic Ester;dppf;NaOH;DMF;4.68;1931275.5
6-triflatequinoline;2b. Boronic Ester;Xantphos;NaOH;DMF;24.97;1040304.25
6-triflatequinoline;2b. Boronic Ester;None;NaOH;DMF;28.48;7605996
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;NaHCO3;DMF;22.8;853099.5
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;NaHCO3;DMF;90.99;20607580
6-triflatequinoline;2b. Boronic Ester;AmPhos;NaHCO3;DMF;46.17;2003370.75
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;NaHCO3;DMF;60.25;13636926
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;NaHCO3;DMF;31.45;1368584.88
6-triflatequinoline;2b. Boronic Ester;CataCXium A;NaHCO3;DMF;68.31;11905629
6-triflatequinoline;2b. Boronic Ester;SPhos;NaHCO3;DMF;66.35;3312754.5
6-triflatequinoline;2b. Boronic Ester;dtbpf;NaHCO3;DMF;38.51;5745594
6-triflatequinoline;2b. Boronic Ester;XPhos;NaHCO3;DMF;52.63;2289164.75
6-triflatequinoline;2b. Boronic Ester;dppf;NaHCO3;DMF;13.12;10200992
6-triflatequinoline;2b. Boronic Ester;Xantphos;NaHCO3;DMF;16.14;705186.81
6-triflatequinoline;2b. Boronic Ester;None;NaHCO3;DMF;27.04;7289690.5
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;CsF;DMF;10.33;613953.31
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;CsF;DMF;92.04;24403434
6-triflatequinoline;2b. Boronic Ester;AmPhos;CsF;DMF;66.56;2870140
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;CsF;DMF;93.1;21775724
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;CsF;DMF;58.79;2625419.5
6-triflatequinoline;2b. Boronic Ester;CataCXium A;CsF;DMF;91.26;14936959
6-triflatequinoline;2b. Boronic Ester;SPhos;CsF;DMF;72.82;3722521.25
6-triflatequinoline;2b. Boronic Ester;dtbpf;CsF;DMF;54.52;9297395
6-triflatequinoline;2b. Boronic Ester;XPhos;CsF;DMF;67.02;3337054.25
6-triflatequinoline;2b. Boronic Ester;dppf;CsF;DMF;77.01;13714203
6-triflatequinoline;2b. Boronic Ester;Xantphos;CsF;DMF;13.03;781051.5
6-triflatequinoline;2b. Boronic Ester;None;CsF;DMF;47.8;12117412
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;K3PO4;DMF;23.79;1349421.5
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;K3PO4;DMF;83.36;19988322
6-triflatequinoline;2b. Boronic Ester;AmPhos;K3PO4;DMF;66.09;2789957.75
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;K3PO4;DMF;52.88;13969074
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;K3PO4;DMF;43.96;1780413.25
6-triflatequinoline;2b. Boronic Ester;CataCXium A;K3PO4;DMF;65.1;11555577
6-triflatequinoline;2b. Boronic Ester;SPhos;K3PO4;DMF;47.6;2152158.75
6-triflatequinoline;2b. Boronic Ester;dtbpf;K3PO4;DMF;50.75;8923952
6-triflatequinoline;2b. Boronic Ester;XPhos;K3PO4;DMF;48.02;2195151.75
6-triflatequinoline;2b. Boronic Ester;dppf;K3PO4;DMF;9.49;6364711.5
6-triflatequinoline;2b. Boronic Ester;Xantphos;K3PO4;DMF;12.69;576091.38
6-triflatequinoline;2b. Boronic Ester;None;K3PO4;DMF;30.26;8544421
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;KOH;DMF;39.79;2017957.75
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;KOH;DMF;83.87;19709348
6-triflatequinoline;2b. Boronic Ester;AmPhos;KOH;DMF;61.52;2766510.5
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;KOH;DMF;89.01;17732774
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;KOH;DMF;54.78;2644487.25
6-triflatequinoline;2b. Boronic Ester;CataCXium A;KOH;DMF;52.04;9108387
6-triflatequinoline;2b. Boronic Ester;SPhos;KOH;DMF;74.8;3617832.5
6-triflatequinoline;2b. Boronic Ester;dtbpf;KOH;DMF;55.29;9904037
6-triflatequinoline;2b. Boronic Ester;XPhos;KOH;DMF;71.36;3373636.25
6-triflatequinoline;2b. Boronic Ester;dppf;KOH;DMF;10.72;5580039
6-triflatequinoline;2b. Boronic Ester;Xantphos;KOH;DMF;44;2187037.25
6-triflatequinoline;2b. Boronic Ester;None;KOH;DMF;45.32;12756488
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;LiOtBu;DMF;61.88;3181618
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;LiOtBu;DMF;89.04;21517188
6-triflatequinoline;2b. Boronic Ester;AmPhos;LiOtBu;DMF;67.24;2866138.25
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;LiOtBu;DMF;71.21;16567390
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;LiOtBu;DMF;57.62;2808868.5
6-triflatequinoline;2b. Boronic Ester;CataCXium A;LiOtBu;DMF;53.67;9151215
6-triflatequinoline;2b. Boronic Ester;SPhos;LiOtBu;DMF;77.06;3746374
6-triflatequinoline;2b. Boronic Ester;dtbpf;LiOtBu;DMF;57.45;10556956
6-triflatequinoline;2b. Boronic Ester;XPhos;LiOtBu;DMF;75;3571000.75
6-triflatequinoline;2b. Boronic Ester;dppf;LiOtBu;DMF;4.94;4907027.5
6-triflatequinoline;2b. Boronic Ester;Xantphos;LiOtBu;DMF;45.26;2165880
6-triflatequinoline;2b. Boronic Ester;None;LiOtBu;DMF;30.44;8374831.5
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;Et3N;DMF;65.32;2988103.75
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;Et3N;DMF;85.9;19881188
6-triflatequinoline;2b. Boronic Ester;AmPhos;Et3N;DMF;57.78;2435287
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;Et3N;DMF;70.55;16060738
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;Et3N;DMF;45.41;2013465.63
6-triflatequinoline;2b. Boronic Ester;CataCXium A;Et3N;DMF;53.78;8435787
6-triflatequinoline;2b. Boronic Ester;SPhos;Et3N;DMF;75.33;3613073.5
6-triflatequinoline;2b. Boronic Ester;dtbpf;Et3N;DMF;60.33;10685369
6-triflatequinoline;2b. Boronic Ester;XPhos;Et3N;DMF;65.57;2857832
6-triflatequinoline;2b. Boronic Ester;dppf;Et3N;DMF;7.66;4275661
6-triflatequinoline;2b. Boronic Ester;Xantphos;Et3N;DMF;42.84;2005711.5
6-triflatequinoline;2b. Boronic Ester;None;Et3N;DMF;38.79;10247765
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;None;DMF;60.05;2777062.5
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;None;DMF;79.66;18119036
6-triflatequinoline;2b. Boronic Ester;AmPhos;None;DMF;45.66;1955596.13
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;None;DMF;68.03;15706137
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;None;DMF;52.13;2426257
6-triflatequinoline;2b. Boronic Ester;CataCXium A;None;DMF;49.82;8691747
6-triflatequinoline;2b. Boronic Ester;SPhos;None;DMF;71.12;3444218.5
6-triflatequinoline;2b. Boronic Ester;dtbpf;None;DMF;48.21;8334061.5
6-triflatequinoline;2b. Boronic Ester;XPhos;None;DMF;74.08;3663967.75
6-triflatequinoline;2b. Boronic Ester;dppf;None;DMF;10.39;6315785.5
6-triflatequinoline;2b. Boronic Ester;Xantphos;None;DMF;41.87;2100080
6-triflatequinoline;2b. Boronic Ester;None;None;DMF;27.76;7717838.5
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;NaOH;MeOH;28.74;1331901.38
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;NaOH;MeOH;91;19532634
6-triflatequinoline;2b. Boronic Ester;AmPhos;NaOH;MeOH;46.01;1963413.13
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;NaOH;MeOH;62.34;12460931
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;NaOH;MeOH;54.12;2247134.25
6-triflatequinoline;2b. Boronic Ester;CataCXium A;NaOH;MeOH;36.3;5962395.5
6-triflatequinoline;2b. Boronic Ester;SPhos;NaOH;MeOH;72.63;3246571.75
6-triflatequinoline;2b. Boronic Ester;dtbpf;NaOH;MeOH;39.8;7212123
6-triflatequinoline;2b. Boronic Ester;XPhos;NaOH;MeOH;63.61;2743850.5
6-triflatequinoline;2b. Boronic Ester;dppf;NaOH;MeOH;56;10428041
6-triflatequinoline;2b. Boronic Ester;Xantphos;NaOH;MeOH;13.51;605059.44
6-triflatequinoline;2b. Boronic Ester;None;NaOH;MeOH;56.71;16386373
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;NaHCO3;MeOH;26.25;1107408.38
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;NaHCO3;MeOH;92.54;18938720
6-triflatequinoline;2b. Boronic Ester;AmPhos;NaHCO3;MeOH;54.75;2353662.5
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;NaHCO3;MeOH;89.22;19752498
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;NaHCO3;MeOH;55.28;2300511.75
6-triflatequinoline;2b. Boronic Ester;CataCXium A;NaHCO3;MeOH;46.34;7217163.5
6-triflatequinoline;2b. Boronic Ester;SPhos;NaHCO3;MeOH;57.38;2320640
6-triflatequinoline;2b. Boronic Ester;dtbpf;NaHCO3;MeOH;34.96;5437989.5
6-triflatequinoline;2b. Boronic Ester;XPhos;NaHCO3;MeOH;56.03;2140098.5
6-triflatequinoline;2b. Boronic Ester;dppf;NaHCO3;MeOH;60.07;11392238
6-triflatequinoline;2b. Boronic Ester;Xantphos;NaHCO3;MeOH;8.14;221851.27
6-triflatequinoline;2b. Boronic Ester;None;NaHCO3;MeOH;48.04;12907427
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;CsF;MeOH;30.54;1327528.75
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;CsF;MeOH;80.77;16487344
6-triflatequinoline;2b. Boronic Ester;AmPhos;CsF;MeOH;38.15;1582928.13
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;CsF;MeOH;79.56;17953730
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;CsF;MeOH;48.82;2165529.75
6-triflatequinoline;2b. Boronic Ester;CataCXium A;CsF;MeOH;41.54;6279223
6-triflatequinoline;2b. Boronic Ester;SPhos;CsF;MeOH;31.36;1338290.75
6-triflatequinoline;2b. Boronic Ester;dtbpf;CsF;MeOH;41.41;3667471.75
6-triflatequinoline;2b. Boronic Ester;XPhos;CsF;MeOH;36.08;1447539.5
6-triflatequinoline;2b. Boronic Ester;dppf;CsF;MeOH;36.34;6858156
6-triflatequinoline;2b. Boronic Ester;Xantphos;CsF;MeOH;3.82;162398.36
6-triflatequinoline;2b. Boronic Ester;None;CsF;MeOH;25.24;6826150.5
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;K3PO4;MeOH;25.47;1373015.63
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;K3PO4;MeOH;94.74;20916812
6-triflatequinoline;2b. Boronic Ester;AmPhos;K3PO4;MeOH;55.38;2706678
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;K3PO4;MeOH;83.07;19013708
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;K3PO4;MeOH;61.24;3033937
6-triflatequinoline;2b. Boronic Ester;CataCXium A;K3PO4;MeOH;40.4;6766544
6-triflatequinoline;2b. Boronic Ester;SPhos;K3PO4;MeOH;74.29;3595022.75
6-triflatequinoline;2b. Boronic Ester;dtbpf;K3PO4;MeOH;43.56;6333190
6-triflatequinoline;2b. Boronic Ester;XPhos;K3PO4;MeOH;68.52;3160833.25
6-triflatequinoline;2b. Boronic Ester;dppf;K3PO4;MeOH;72.78;15589857
6-triflatequinoline;2b. Boronic Ester;Xantphos;K3PO4;MeOH;7.86;354717.63
6-triflatequinoline;2b. Boronic Ester;None;K3PO4;MeOH;56.83;14228842
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;KOH;MeOH;19.33;1011775.06
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;KOH;MeOH;94.2;21440310
6-triflatequinoline;2b. Boronic Ester;AmPhos;KOH;MeOH;51.1;2662507.5
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;KOH;MeOH;82.87;18758404
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;KOH;MeOH;58.21;2553912.75
6-triflatequinoline;2b. Boronic Ester;CataCXium A;KOH;MeOH;35;5682875.5
6-triflatequinoline;2b. Boronic Ester;SPhos;KOH;MeOH;73.51;3590126.25
6-triflatequinoline;2b. Boronic Ester;dtbpf;KOH;MeOH;50.39;8153398.5
6-triflatequinoline;2b. Boronic Ester;XPhos;KOH;MeOH;71.6;3433855
6-triflatequinoline;2b. Boronic Ester;dppf;KOH;MeOH;73.84;13561568
6-triflatequinoline;2b. Boronic Ester;Xantphos;KOH;MeOH;8.77;472824.03
6-triflatequinoline;2b. Boronic Ester;None;KOH;MeOH;60.3;15821829
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;LiOtBu;MeOH;22.38;1115884.13
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;LiOtBu;MeOH;94.74;18383950
6-triflatequinoline;2b. Boronic Ester;AmPhos;LiOtBu;MeOH;50.15;2517936
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;LiOtBu;MeOH;86.78;19385412
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;LiOtBu;MeOH;58.07;2681826.75
6-triflatequinoline;2b. Boronic Ester;CataCXium A;LiOtBu;MeOH;36.27;6180188.5
6-triflatequinoline;2b. Boronic Ester;SPhos;LiOtBu;MeOH;76.49;3466353.25
6-triflatequinoline;2b. Boronic Ester;dtbpf;LiOtBu;MeOH;51.87;8669814
6-triflatequinoline;2b. Boronic Ester;XPhos;LiOtBu;MeOH;76.38;3581719.5
6-triflatequinoline;2b. Boronic Ester;dppf;LiOtBu;MeOH;60.63;11682603
6-triflatequinoline;2b. Boronic Ester;Xantphos;LiOtBu;MeOH;9.72;439231.66
6-triflatequinoline;2b. Boronic Ester;None;LiOtBu;MeOH;65.09;17303308
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;Et3N;MeOH;22.3;1376254.25
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;Et3N;MeOH;86.35;20278296
6-triflatequinoline;2b. Boronic Ester;AmPhos;Et3N;MeOH;39.96;1803599.88
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;Et3N;MeOH;74.99;16807690
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;Et3N;MeOH;48.59;2480596
6-triflatequinoline;2b. Boronic Ester;CataCXium A;Et3N;MeOH;42.82;7163659
6-triflatequinoline;2b. Boronic Ester;SPhos;Et3N;MeOH;38.93;1740592.13
6-triflatequinoline;2b. Boronic Ester;dtbpf;Et3N;MeOH;31.27;5425877.5
6-triflatequinoline;2b. Boronic Ester;XPhos;Et3N;MeOH;40.32;1667124.88
6-triflatequinoline;2b. Boronic Ester;dppf;Et3N;MeOH;46.06;8712042
6-triflatequinoline;2b. Boronic Ester;Xantphos;Et3N;MeOH;4.63;170385.61
6-triflatequinoline;2b. Boronic Ester;None;Et3N;MeOH;30.44;8921568
6-triflatequinoline;2b. Boronic Ester;P(tBu)3;None;MeOH;24.85;1076704
6-triflatequinoline;2b. Boronic Ester;P(Ph)3 ;None;MeOH;67.67;13324461
6-triflatequinoline;2b. Boronic Ester;AmPhos;None;MeOH;31.33;1448182.63
6-triflatequinoline;2b. Boronic Ester;P(Cy)3;None;MeOH;60.57;12031211
6-triflatequinoline;2b. Boronic Ester;P(o-Tol)3;None;MeOH;39.76;1637389.38
6-triflatequinoline;2b. Boronic Ester;CataCXium A;None;MeOH;34.18;5436244.5
6-triflatequinoline;2b. Boronic Ester;SPhos;None;MeOH;29.22;1306894.13
6-triflatequinoline;2b. Boronic Ester;dtbpf;None;MeOH;31.24;3765793.5
6-triflatequinoline;2b. Boronic Ester;XPhos;None;MeOH;28.87;958183.38
6-triflatequinoline;2b. Boronic Ester;dppf;None;MeOH;30.61;5043106.5
6-triflatequinoline;2b. Boronic Ester;Xantphos;None;MeOH;5.17;180255.36
6-triflatequinoline;2b. Boronic Ester;None;None;MeOH;24.96;7632607
6-Iodoquinoline;2b. Boronic Ester;P(tBu)3;NaOH;MeCN;93.45;4642609.5
6-Iodoquinoline;2b. Boronic Ester;P(Ph)3 ;NaOH;MeCN;91.77;24487518
6-Iodoquinoline;2b. Boronic Ester;AmPhos;NaOH;MeCN;94.83;4121666.5
6-Iodoquinoline;2b. Boronic Ester;P(Cy)3;NaOH;MeCN;85.66;24533608
6-Iodoquinoline;2b. Boronic Ester;P(o-Tol)3;NaOH;MeCN;84.89;3929599.5
6-Iodoquinoline;2b. Boronic Ester;CataCXium A;NaOH;MeCN;94.39;23191718
6-Iodoquinoline;2b. Boronic Ester;SPhos;NaOH;MeCN;91.96;4816225.5
6-Iodoquinoline;2b. Boronic Ester;dtbpf;NaOH;MeCN;91.59;23937432
6-Iodoquinoline;2b. Boronic Ester;XPhos;NaOH;MeCN;90.64;4218058
6-Iodoquinoline;2b. Boronic Ester;dppf;NaOH;MeCN;48.61;11650882
6-Iodoquinoline;2b. Boronic Ester;Xantphos;NaOH;MeCN;38.45;1747456.5
6-Iodoquinoline;2b. Boronic Ester;None;NaOH;MeCN;76.79;28584460
6-Iodoquinoline;2b. Boronic Ester;P(tBu)3;NaHCO3;MeCN;90.21;4744440.5
6-Iodoquinoline;2b. Boronic Ester;P(Ph)3 ;NaHCO3;MeCN;86.31;21705572
6-Iodoquinoline;2b. Boronic Ester;AmPhos;NaHCO3;MeCN;94.41;4780498
6-Iodoquinoline;2b. Boronic Ester;P(Cy)3;NaHCO3;MeCN;83.44;25630672
6-Iodoquinoline;2b. Boronic Ester;P(o-Tol)3;NaHCO3;MeCN;78.9;3200901.5
6-Iodoquinoline;2b. Boronic Ester;CataCXium A;NaHCO3;MeCN;87.12;23064050
6-Iodoquinoline;2b. Boronic Ester;SPhos;NaHCO3;MeCN;73.94;3610960.75
6-Iodoquinoline;2b. Boronic Ester;dtbpf;NaHCO3;MeCN;73.15;18603628
6-Iodoquinoline;2b. Boronic Ester;XPhos;NaHCO3;MeCN;74.99;3686167.5
6-Iodoquinoline;2b. Boronic Ester;dppf;NaHCO3;MeCN;76.88;20237172
6-Iodoquinoline;2b. Boronic Ester;Xantphos;NaHCO3;MeCN;27.66;1448538.13
6-Iodoquinoline;2b. Boronic Ester;None;NaHCO3;MeCN;50.98;19334446
6-Iodoquinoline;2b. Boronic Ester;P(tBu)3;CsF;MeCN;77.29;3659025.25
6-Iodoquinoline;2b. Boronic Ester;P(Ph)3 ;CsF;MeCN;82.9;25496652
6-Iodoquinoline;2b. Boronic Ester;AmPhos;CsF;MeCN;91.18;4654196.5
6-Iodoquinoline;2b. Boronic Ester;P(Cy)3;CsF;MeCN;73.98;22457256
6-Iodoquinoline;2b. Boronic Ester;P(o-Tol)3;CsF;MeCN;77.15;3599335.75
6-Iodoquinoline;2b. Boronic Ester;CataCXium A;CsF;MeCN;88.58;25721366
6-Iodoquinoline;2b. Boronic Ester;SPhos;CsF;MeCN;76.2;3484275.25
6-Iodoquinoline;2b. Boronic Ester;dtbpf;CsF;MeCN;71.75;17419574
6-Iodoquinoline;2b. Boronic Ester;XPhos;CsF;MeCN;72.25;3372723
6-Iodoquinoline;2b. Boronic Ester;dppf;CsF;MeCN;72.92;19930886
6-Iodoquinoline;2b. Boronic Ester;Xantphos;CsF;MeCN;29.54;1473604.13
6-Iodoquinoline;2b. Boronic Ester;None;CsF;MeCN;44.21;14393399
6-Iodoquinoline;2b. Boronic Ester;P(tBu)3;K3PO4;MeCN;73.51;3350242.5
6-Iodoquinoline;2b. Boronic Ester;P(Ph)3 ;K3PO4;MeCN;76.58;20392014
6-Iodoquinoline;2b. Boronic Ester;AmPhos;K3PO4;MeCN;85.14;4010208
6-Iodoquinoline;2b. Boronic Ester;P(Cy)3;K3PO4;MeCN;65.61;17443358
6-Iodoquinoline;2b. Boronic Ester;P(o-Tol)3;K3PO4;MeCN;66.38;3345092
6-Iodoquinoline;2b. Boronic Ester;CataCXium A;K3PO4;MeCN;83.98;23078166
6-Iodoquinoline;2b. Boronic Ester;SPhos;K3PO4;MeCN;81.32;3878597.5
6-Iodoquinoline;2b. Boronic Ester;dtbpf;K3PO4;MeCN;76.91;18171158
6-Iodoquinoline;2b. Boronic Ester;XPhos;K3PO4;MeCN;71.22;3127587.5
6-Iodoquinoline;2b. Boronic Ester;dppf;K3PO4;MeCN;72.54;20130842
6-Iodoquinoline;2b. Boronic Ester;Xantphos;K3PO4;MeCN;35.15;1744003.63
6-Iodoquinoline;2b. Boronic Ester;None;K3PO4;MeCN;59.64;20778166
6-Iodoquinoline;2b. Boronic Ester;P(tBu)3;KOH;MeCN;91.28;4303108
6-Iodoquinoline;2b. Boronic Ester;P(Ph)3 ;KOH;MeCN;94.13;25662204
6-Iodoquinoline;2b. Boronic Ester;AmPhos;KOH;MeCN;99.05;5027959.5
6-Iodoquinoline;2b. Boronic Ester;P(Cy)3;KOH;MeCN;91.07;26569114
6-Iodoquinoline;2b. Boronic Ester;P(o-Tol)3;KOH;MeCN;86.97;3791069
6-Iodoquinoline;2b. Boronic Ester;CataCXium A;KOH;MeCN;95.97;24053752
6-Iodoquinoline;2b. Boronic Ester;SPhos;KOH;MeCN;93.95;5113424.5
6-Iodoquinoline;2b. Boronic Ester;dtbpf;KOH;MeCN;93.52;22350412
6-Iodoquinoline;2b. Boronic Ester;XPhos;KOH;MeCN;93.06;4631544
6-Iodoquinoline;2b. Boronic Ester;dppf;KOH;MeCN;78.36;18226624
6-Iodoquinoline;2b. Boronic Ester;Xantphos;KOH;MeCN;55;2707378
6-Iodoquinoline;2b. Boronic Ester;None;KOH;MeCN;81.86;27749392
6-Iodoquinoline;2b. Boronic Ester;P(tBu)3;LiOtBu;MeCN;98.42;4846685.5
6-Iodoquinoline;2b. Boronic Ester;P(Ph)3 ;LiOtBu;MeCN;94.7;26376408
6-Iodoquinoline;2b. Boronic Ester;AmPhos;LiOtBu;MeCN;99.15;5228444
